[BEGIN ONEBODY SEQPOS/ROTINDEX/ENERGY]
4	1	-0.683195
5	1	-3.77698
7	1	677.173
8	1	811.153
17	1	363.345
18	1	643.051
24	1	-4.03985
35	1	47.9905
37	1	690.863
38	1	2.42394
39	1	0.516881
39	2	1.82617
[END ONEBODY SEQPOS/ROTINDEX/ENERGY]
[BEGIN TWOBODY SEQPOS1/ROTINDEX1/SEQPOS2/ROTINDEX2/ENERGY]
4	1	5	1	-0.0362844
4	1	7	1	-1.30578
4	1	8	1	-2.90591
4	1	17	1	337.796
4	1	18	1	390.402
4	1	24	1	792.539
4	1	35	1	-0.121028
4	1	37	1	-0.968072
4	1	38	1	1414.8
4	1	39	1	-0.0742742
4	1	39	2	-0.0743442
5	1	7	1	0.0229825
5	1	8	1	-1.60522
5	1	17	1	-0.385273
5	1	18	1	-0.0576366
5	1	24	1	-0.158918
5	1	35	1	-0.782371
5	1	37	1	-0.00278554
5	1	38	1	715.56
5	1	39	1	50.8319
5	1	39	2	201.445
7	1	8	1	-0.000541933
7	1	17	1	1169.33
7	1	18	1	-0.080812
7	1	24	1	-0.00020409
7	1	35	1	-0.00278554
7	1	38	1	-0.376651
8	1	17	1	-0.0683538
8	1	18	1	16.9381
8	1	24	1	-1.21315
8	1	35	1	750.172
8	1	37	1	-1.63155
8	1	38	1	315.288
8	1	39	1	-0.00847641
8	1	39	2	-0.00976253
17	1	18	1	-0.585384
17	1	24	1	-0.968072
17	1	38	1	-1.60019
18	1	24	1	1414.8
18	1	35	1	-0.0129163
18	1	37	1	-1.60019
18	1	38	1	352.954
18	1	39	1	0.00233811
18	1	39	2	0.00233811
24	1	35	1	-0.00744711
24	1	37	1	337.796
24	1	38	1	390.402
24	1	39	1	-0.0858011
24	1	39	2	-0.0857948
35	1	37	1	0.0229825
35	1	38	1	-1.2969
35	1	39	1	-2.91716
35	1	39	2	-0.866718
37	1	38	1	-0.585384
37	1	39	1	0.0281306
37	1	39	2	0.0214422
38	1	39	1	-0.00368699
38	1	39	2	-0.586461
[END TWOBODY SEQPOS1/ROTINDEX1/SEQPOS2/ROTINDEX2/ENERGY]
