[BEGIN ONEBODY SEQPOS/ROTINDEX/ENERGY]
4	1	31.1764
5	1	-4.20626
5	2	2.7355
5	3	-3.86372
5	4	-3.65033
5	5	-3.61494
5	6	-3.66058
5	7	1.80796
5	8	-3.1339
5	9	7.0056
5	10	-1.32256
8	1	488.268
24	1	53.4178
37	1	342.386
38	1	3.55127
39	1	-1.88854
39	2	-2.02213
39	3	-1.6378
39	4	-1.54701
39	5	-1.43076
39	6	-1.4663
39	7	-1.51412
39	8	-1.43058
39	9	-1.21724
39	10	-1.32226
39	11	-0.958886
39	12	-0.783478
39	13	-1.02778
39	14	-0.270248
39	15	-0.59146
39	16	-0.352005
[END ONEBODY SEQPOS/ROTINDEX/ENERGY]
[BEGIN TWOBODY SEQPOS1/ROTINDEX1/SEQPOS2/ROTINDEX2/ENERGY]
4	1	5	1	0.155448
4	1	5	2	0.125902
4	1	5	3	0.155448
4	1	5	4	0.155448
4	1	5	5	0.155448
4	1	5	6	0.155448
4	1	5	7	0.152583
4	1	5	8	0.155448
4	1	5	9	0.20737
4	1	5	10	0.149446
4	1	8	1	310.453
4	1	24	1	1743.84
4	1	37	1	2.43846
4	1	38	1	1553.24
4	1	39	1	0.39577
4	1	39	2	0.39577
4	1	39	3	0.39577
4	1	39	4	0.39577
4	1	39	5	0.39577
4	1	39	6	0.39577
4	1	39	7	0.39577
4	1	39	8	0.39577
4	1	39	9	0.39577
4	1	39	10	0.39577
4	1	39	11	0.39577
4	1	39	12	0.39577
4	1	39	13	0.39577
4	1	39	14	0.39577
4	1	39	15	0.39577
4	1	39	16	0.39577
5	1	8	1	4.24204
5	2	8	1	4.65426
5	3	8	1	4.24204
5	4	8	1	4.24204
5	5	8	1	4.24204
5	6	8	1	4.24204
5	7	8	1	4.52851
5	8	8	1	4.24204
5	9	8	1	4.94612
5	10	8	1	4.25023
5	1	24	1	0.244355
5	2	24	1	0.243298
5	3	24	1	0.244355
5	4	24	1	0.244355
5	5	24	1	0.244355
5	6	24	1	0.244355
5	7	24	1	0.244249
5	8	24	1	0.244355
5	9	24	1	0.243245
5	10	24	1	0.242874
5	1	37	1	0.00111528
5	2	37	1	-0.040094
5	3	37	1	0.00111528
5	4	37	1	0.00111528
5	5	37	1	0.00111528
5	6	37	1	0.00111528
5	7	37	1	-0.00755641
5	8	37	1	0.00111528
5	9	37	1	-0.0221795
5	10	37	1	0.00113925
5	1	38	1	126.574
5	2	38	1	126.718
5	3	38	1	126.625
5	4	38	1	126.54
5	5	38	1	126.515
5	6	38	1	126.568
5	7	38	1	126.345
5	8	38	1	126.446
5	9	38	1	127.141
5	10	38	1	126.479
5	1	39	1	0.00912745
5	1	39	2	5.85819
5	1	39	3	9.90893
5	1	39	4	0.140234
5	1	39	5	0.0497456
5	1	39	6	6.06664
5	1	39	7	0.25607
5	1	39	8	0.615936
5	1	39	9	612.12
5	1	39	10	5.11706
5	1	39	11	8.65315
5	1	39	12	555.802
5	1	39	13	0.657721
5	1	39	14	5.74118
5	1	39	15	7.65701
5	1	39	16	4.74984
5	2	39	1	3.84512
5	2	39	2	159.962
5	2	39	3	5.11159
5	2	39	4	4.24934
5	2	39	5	3.54338
5	2	39	6	158.104
5	2	39	7	3.39162
5	2	39	8	4.17408
5	2	39	9	373.173
5	2	39	10	161.346
5	2	39	11	4.8873
5	2	39	12	297.669
5	2	39	13	3.60468
5	2	39	14	157.384
