[BEGIN ONEBODY SEQPOS/ROTINDEX/ENERGY]
1	1	10.1553
4	1	0.0928541
5	1	-0.774477
7	1	54.4362
8	1	18.3416
17	1	32.3329
18	1	208.192
24	1	-0.981105
27	1	34.1928
34	1	770.424
35	1	1.83647
37	1	33.6162
38	1	0.811979
39	1	1.21259
39	2	0.143311
[END ONEBODY SEQPOS/ROTINDEX/ENERGY]
[BEGIN TWOBODY SEQPOS1/ROTINDEX1/SEQPOS2/ROTINDEX2/ENERGY]
1	1	4	1	-1.19452
1	1	5	1	-1.9455
1	1	17	1	-0.000446412
1	1	18	1	-0.000974589
1	1	24	1	-0.540437
1	1	37	1	-0.0343186
1	1	38	1	-0.231043
1	1	39	1	-0.0286077
1	1	39	2	-0.0567892
4	1	5	1	0.26724
4	1	7	1	-1.9752
4	1	8	1	-3.33902
4	1	17	1	21.0189
4	1	18	1	1008.89
4	1	24	1	2515.48
4	1	27	1	0.00753708
4	1	34	1	0.272097
4	1	35	1	-0.1433
4	1	37	1	-1.03442
4	1	38	1	1776.1
4	1	39	1	-0.0980017
4	1	39	2	-0.0980017
5	1	7	1	0.0165034
5	1	8	1	-1.96838
5	1	17	1	-0.312973
5	1	18	1	-0.0484041
5	1	24	1	-0.434107
5	1	34	1	-0.136273
5	1	35	1	32.1749
5	1	37	1	-0.00177588
5	1	38	1	141.859
5	1	39	1	1.40943
5	1	39	2	283.219
7	1	8	1	0.0419657
7	1	17	1	2505.17
7	1	18	1	-0.107456
7	1	24	1	0.00753709
7	1	34	1	-0.13149
7	1	35	1	-0.00177588
7	1	38	1	-1.62694
8	1	17	1	-0.107456
8	1	18	1	0.282063
8	1	24	1	20.1482
8	1	27	1	-2.41936
8	1	34	1	1198.02
8	1	35	1	141.859
8	1	37	1	-1.62694
8	1	38	1	349.438
8	1	39	1	-0.0380133
8	1	39	2	-0.0419617
17	1	18	1	0.0419657
17	1	24	1	-1.03442
17	1	34	1	-0.000157308
17	1	38	1	-2.41936
18	1	24	1	1776.1
18	1	27	1	-1.62694
18	1	34	1	-1.21334
18	1	35	1	-0.00686172
18	1	37	1	-2.41936
18	1	38	1	74.2336
18	1	39	1	0.00190862
18	1	39	2	0.00190862
24	1	27	1	-1.9752
24	1	34	1	-0.189709
24	1	35	1	-0.164437
24	1	37	1	21.0189
24	1	38	1	1008.89
24	1	39	1	-0.124622
24	1	39	2	-0.124931
27	1	34	1	303.195
27	1	35	1	-0.312973
27	1	37	1	2505.17
27	1	38	1	-0.107456
27	1	39	1	0.0205252
27	1	39	2	0.0205005
34	1	35	1	0.28283
34	1	37	1	-2.01311
34	1	38	1	-1.89187
34	1	39	1	-0.162132
34	1	39	2	-0.16276
35	1	37	1	0.0165034
35	1	38	1	-1.96838
35	1	39	1	-1.92763
35	1	39	2	-3.19499
37	1	38	1	0.0419657
37	1	39	1	0.023407
37	1	39	2	0.0140499
38	1	39	1	0.279662
38	1	39	2	0.0371195
[END TWOBODY SEQPOS1/ROTINDEX1/SEQPOS2/ROTINDEX2/ENERGY]
