[BEGIN ONEBODY SEQPOS/ROTINDEX/ENERGY]
14	1	6.44992
14	2	6.68769
15	1	-2.96398
15	2	-2.59087
15	3	-2.00354
15	4	-2.33354
15	5	-1.76051
15	6	-2.01961
15	7	-1.25274
15	8	-1.96456
15	9	-3.45225
15	10	-3.00116
15	11	-2.39541
15	12	-2.81442
15	13	-2.11226
15	14	-1.98822
15	15	-1.48304
15	16	-1.80147
18	1	13.1441
18	2	9.12329
18	3	7.07129
18	4	4.0133
18	5	9.97513
18	6	6.2002
27	1	28.4902
27	2	18.6156
28	1	4.88571
28	2	-1.70012
28	3	-1.73236
28	4	-0.100974
28	5	7.01908
28	6	3.63848
28	7	-0.906767
28	8	-1.85143
28	9	-0.0362016
28	10	1.46466
[END ONEBODY SEQPOS/ROTINDEX/ENERGY]
[BEGIN TWOBODY SEQPOS1/ROTINDEX1/SEQPOS2/ROTINDEX2/ENERGY]
14	1	15	1	0.707458
14	1	15	2	0.702602
14	1	15	3	0.706682
14	1	15	4	0.695746
14	1	15	5	0.702494
14	1	15	6	0.647677
14	1	15	7	0.668548
14	1	15	8	0.655008
14	1	15	9	0.668755
14	1	15	10	0.658784
14	1	15	11	0.652694
14	1	15	12	0.653177
14	1	15	13	0.658721
14	1	15	14	0.605296
14	1	15	15	0.627899
14	1	15	16	0.613716
14	2	15	1	0.478263
14	2	15	2	0.473403
14	2	15	3	0.477487
14	2	15	4	0.468383
14	2	15	5	0.473304
14	2	15	6	0.418479
14	2	15	7	0.44056
14	2	15	8	0.425822
14	2	15	9	0.462797
14	2	15	10	0.428554
14	2	15	11	0.447168
14	2	15	12	0.423763
14	2	15	13	0.435225
14	2	15	14	0.375095
14	2	15	15	0.398061
14	2	15	16	0.38352
14	1	18	1	293.803
14	1	18	2	262.57
14	1	18	3	428.233
14	1	18	4	262.824
14	1	18	5	133.399
14	1	18	6	406.293
14	2	18	1	265.067
14	2	18	2	165.173
14	2	18	3	410.873
14	2	18	4	285.861
14	2	18	5	199.862
14	2	18	6	422.39
14	1	27	1	-0.356405
14	1	27	2	-0.370855
14	2	27	1	-0.327604
14	2	27	2	-0.340219
14	1	28	1	1291.04
14	1	28	2	1213.68
14	1	28	3	1500.66
14	1	28	4	1362.2
14	1	28	5	1156.6
14	1	28	6	1405.52
14	1	28	7	1125.93
14	1	28	8	1623.64
14	1	28	9	1287.51
14	1	28	10	1082.17
14	2	28	1	1328.05
14	2	28	2	1147.77
14	2	28	3	1531.17
14	2	28	4	1300.32
14	2	28	5	1098.27
14	2	28	6	1418.74
14	2	28	7	1208.99
14	2	28	8	1630.4
14	2	28	9	1370.99
14	2	28	10	1172.74
15	1	18	1	-1.30061
15	1	18	2	-1.73545
15	1	18	3	-1.1774
15	1	18	4	-1.35086
15	1	18	5	-1.69918
15	1	18	6	-1.36075
15	2	18	1	-1.26828
15	2	18	2	-1.67891
15	2	18	3	-1.14698
15	2	18	4	-1.2707
15	2	18	5	-1.64534
15	2	18	6	-1.22501
15	3	18	1	-1.31303
15	3	18	2	-1.75928
15	3	18	3	-1.18732
15	3	18	4	-1.38528
15	3	18	5	-1.72227
15	3	18	6	-1.3976
15	4	18	1	-1.27521
15	4	18	2	-1.68304
15	4	18	3	-1.15598
15	4	18	4	-1.26402
15	4	18	5	-1.64883
15	4	18	6	-1.221
15	5	18	1	-1.27857
15	5	18	2	-1.69588
15	5	18	3	-1.15704
15	5	18	4	-1.29092
15	5	18	5	-1.66056
15	5	18	6	-1.28534
15	6	18	1	-1.33537
15	6	18	2	-1.73329
15	6	18	3	-1.22165
15	6	18	4	-1.32254
15	6	18	5	-1.70055
15	6	18	6	-1.28022
15	7	18	1	-1.34367
15	7	18	2	-1.73258
15	7	18	3	-1.2273
15	7	18	4	-1.31417
15	7	18	5	-1.69521
